ic,family,run,init,amp_K,lead_hr,stat,pole,value,p_hPa,r_km
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,27,p90,upperlevel,-0.222884,368.26,205.51
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,30,max,lowlevel,0.228257,700.0,98.06
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,30,p95,lowlevel,0.104156,795.08,109.53
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,30,p90,lowlevel,0.07472,795.25,128.92
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,30,max,upperlevel,-0.696836,300.0,218.81
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,30,p95,upperlevel,-0.365354,361.61,213.83
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,30,p90,upperlevel,-0.264202,353.78,209.55
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,33,max,lowlevel,0.304182,700.0,98.05
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,33,p95,lowlevel,0.123745,790.39,85.12
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,33,p90,lowlevel,0.084541,793.34,102.81
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,33,max,upperlevel,-1.084707,400.0,234.17
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,33,p95,upperlevel,-0.555041,377.09,224.06
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,33,p90,upperlevel,-0.398829,342.66,219.05
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,36,max,lowlevel,0.356547,700.0,85.37
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,36,p95,lowlevel,0.192498,818.04,66.11
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,36,p90,lowlevel,0.125638,822.77,75.04
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,36,max,upperlevel,-0.890033,250.0,256.1
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,36,p95,upperlevel,-0.466767,325.93,228.95
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,36,p90,upperlevel,-0.356199,307.75,224.76
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,39,max,lowlevel,0.521645,700.0,60.57
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,39,p95,lowlevel,0.233781,801.99,61.94
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,39,p90,lowlevel,0.149654,812.15,72.2
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,39,max,upperlevel,-0.846495,400.0,145.56
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,39,p95,upperlevel,-0.430839,327.74,172.77
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,39,p90,upperlevel,-0.3387,312.36,181.64
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,42,max,lowlevel,0.468753,700.0,38.71
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,42,p95,lowlevel,0.219727,808.7,62.56
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,42,p90,lowlevel,0.148998,814.55,81.83
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,42,max,upperlevel,-1.347439,400.0,137.41
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,42,p95,upperlevel,-0.629803,356.78,142.51
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,42,p90,upperlevel,-0.421508,336.01,150.78
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,45,max,lowlevel,0.437628,700.0,61.82
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,45,p95,lowlevel,0.22947,810.32,68.15
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,45,p90,lowlevel,0.160605,824.56,84.12
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,45,max,upperlevel,-1.686746,400.0,111.19
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,45,p95,upperlevel,-0.783226,352.61,132.25
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,45,p90,upperlevel,-0.538341,336.86,140.5
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,48,max,lowlevel,0.368638,850.0,26.91
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,48,p95,lowlevel,0.229089,861.59,46.52
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,48,p90,lowlevel,0.158691,853.18,59.56
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,48,max,upperlevel,-2.320134,400.0,107.65
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,48,p95,upperlevel,-0.964166,374.19,118.45
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,48,p90,upperlevel,-0.639648,358.14,131.9
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,51,max,lowlevel,0.54051,850.0,0.0
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,51,p95,lowlevel,0.343821,843.56,41.99
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,51,p90,lowlevel,0.247503,845.74,53.31
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,51,max,upperlevel,-2.883825,400.0,85.38
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,51,p95,upperlevel,-1.109357,380.56,90.5
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,51,p90,upperlevel,-0.72399,357.65,112.24
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,54,max,lowlevel,0.540283,700.0,38.71
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,54,p95,lowlevel,0.353283,813.54,52.47
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,54,p90,lowlevel,0.264119,827.78,63.48
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,54,max,upperlevel,-2.395671,400.0,60.58
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,54,p95,upperlevel,-0.907998,358.58,75.35
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,54,p90,upperlevel,-0.634641,335.57,101.03
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,57,max,lowlevel,0.493881,700.0,99.32
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,57,p95,lowlevel,0.264098,765.75,81.06
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,57,p90,lowlevel,0.198816,792.06,80.43
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,57,max,upperlevel,-1.505708,400.0,61.82
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,57,p95,upperlevel,-0.783724,313.25,94.04
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,57,p90,upperlevel,-0.637094,311.96,113.77
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,60,max,lowlevel,0.532596,700.0,85.34
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,60,p95,lowlevel,0.271825,755.75,100.55
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,60,p90,lowlevel,0.1827,771.58,98.76
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,60,max,upperlevel,-1.634849,300.0,85.34
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,60,p95,upperlevel,-0.888785,311.47,101.14
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,60,p90,upperlevel,-0.698113,319.56,120.43
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,63,max,lowlevel,0.500899,700.0,107.55
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,63,p95,lowlevel,0.313054,764.61,97.85
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,63,p90,lowlevel,0.212321,779.05,103.87
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,63,max,upperlevel,-1.497291,300.0,27.83
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,63,p95,upperlevel,-0.861638,333.58,99.0
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,63,p90,upperlevel,-0.687996,326.58,120.31
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,66,max,lowlevel,0.337025,700.0,80.65
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,66,p95,lowlevel,0.227799,758.31,89.81
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,66,p90,lowlevel,0.163251,770.07,99.37
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,66,max,upperlevel,-1.498558,300.0,38.69
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,66,p95,upperlevel,-0.852328,373.27,88.95
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,66,p90,upperlevel,-0.691315,357.92,104.93
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,69,max,lowlevel,0.335182,700.0,107.49
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,69,p95,lowlevel,0.189683,753.31,106.82
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,69,p90,lowlevel,0.142155,765.37,111.23
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,69,max,upperlevel,-1.700784,300.0,77.37
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,69,p95,upperlevel,-0.901862,359.74,88.28
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,69,p90,upperlevel,-0.721145,358.38,97.67
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,72,max,lowlevel,0.357239,700.0,77.36
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,72,p95,lowlevel,0.214662,750.68,82.56
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,72,p90,lowlevel,0.154971,772.5,86.78
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,72,max,upperlevel,-1.455645,300.0,85.26
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,72,p95,upperlevel,-0.747685,359.85,108.7
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,72,p90,upperlevel,-0.62148,366.33,117.12
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,75,max,lowlevel,0.393495,700.0,77.33
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,75,p95,lowlevel,0.228765,799.21,82.67
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,75,p90,lowlevel,0.170289,815.89,85.93
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,75,max,upperlevel,-0.901457,500.0,145.29
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,75,p95,upperlevel,-0.62445,393.15,129.32
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,75,p90,upperlevel,-0.535206,375.44,138.81
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,78,max,lowlevel,0.293072,700.0,99.24
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,78,p95,lowlevel,0.168548,784.61,91.4
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,78,p90,lowlevel,0.128694,809.74,95.11
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,78,max,upperlevel,-1.025372,300.0,85.15
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,78,p95,upperlevel,-0.678475,374.96,122.3
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,78,p90,upperlevel,-0.558203,376.38,131.03
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,81,max,lowlevel,0.339953,700.0,97.8
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,81,p95,lowlevel,0.219946,793.49,98.19
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,81,p90,lowlevel,0.170779,810.78,99.6
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,81,max,upperlevel,-1.237781,400.0,136.89
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,81,p95,upperlevel,-0.757314,411.08,114.67
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,81,p90,upperlevel,-0.611857,390.6,126.15
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,84,max,lowlevel,0.323457,850.0,60.37
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,84,p95,lowlevel,0.214505,807.39,96.53
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,84,p90,lowlevel,0.177071,818.51,100.37
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,84,max,upperlevel,-1.188844,400.0,97.75
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,84,p95,upperlevel,-0.707052,423.08,126.39
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,84,p90,upperlevel,-0.583164,392.26,139.22
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,87,max,lowlevel,0.421867,850.0,80.28
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,87,p95,lowlevel,0.264754,822.58,83.57
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,87,p90,lowlevel,0.215963,816.1,99.72
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,87,max,upperlevel,-1.512389,400.0,99.17
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,87,p95,upperlevel,-0.781592,390.12,132.6
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,87,p90,upperlevel,-0.616662,378.62,145.64
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,90,max,lowlevel,0.5126,700.0,60.28
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,90,p95,lowlevel,0.299937,788.73,98.19
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,90,p90,lowlevel,0.241673,789.04,118.12
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,90,max,upperlevel,-1.790046,400.0,115.77
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,90,p95,upperlevel,-0.987701,357.68,134.89
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,90,p90,upperlevel,-0.755311,354.06,146.27
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,93,max,lowlevel,0.402766,700.0,60.22
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,93,p95,lowlevel,0.266279,745.53,143.26
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,93,p90,lowlevel,0.226627,757.5,152.15
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,93,max,upperlevel,-2.195166,300.0,136.38
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,93,p95,upperlevel,-1.163043,322.92,144.38
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,93,p90,upperlevel,-0.900853,319.26,156.83
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,96,max,lowlevel,0.256955,700.0,256.09
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,96,p95,lowlevel,0.161657,720.08,203.41
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,96,p90,lowlevel,0.129576,750.14,181.69
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,96,max,upperlevel,-1.723949,300.0,136.23
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,96,p95,upperlevel,-0.973612,315.05,179.53
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,96,p90,upperlevel,-0.813179,323.66,182.29
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,99,max,lowlevel,0.373888,700.0,111.32
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,99,p95,lowlevel,0.238053,759.61,126.07
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,99,p90,lowlevel,0.192321,766.37,147.16
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,99,max,upperlevel,-2.404636,300.0,159.82
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,99,p95,upperlevel,-1.256972,316.76,178.19
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,99,p90,upperlevel,-1.012797,334.9,179.95
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,102,max,lowlevel,0.458177,700.0,141.67
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,102,p95,lowlevel,0.311718,752.2,125.27
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,102,p90,lowlevel,0.252567,779.71,128.86
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,102,max,upperlevel,-2.327511,300.0,169.01
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,102,p95,upperlevel,-1.299431,296.91,195.47
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,102,p90,upperlevel,-1.011221,308.43,197.44
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,105,max,lowlevel,0.586752,700.0,98.95
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,105,p95,lowlevel,0.356183,762.75,103.83
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,105,p90,lowlevel,0.287915,786.73,115.36
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,105,max,upperlevel,-2.64652,300.0,168.79
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,105,p95,upperlevel,-1.329824,294.92,200.8
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,105,p90,upperlevel,-1.036673,311.3,204.88
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,108,max,lowlevel,0.452922,700.0,83.49
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,108,p95,lowlevel,0.283629,738.85,87.69
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,108,p90,lowlevel,0.21793,752.08,101.58
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,108,max,upperlevel,-2.915628,300.0,192.19
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,108,p95,upperlevel,-1.091505,319.96,213.01
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,108,p90,upperlevel,-0.856289,334.78,215.45
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,111,max,lowlevel,0.590271,700.0,61.63
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,111,p95,lowlevel,0.352064,780.73,84.12
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,111,p90,lowlevel,0.263594,806.62,93.24
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,111,max,upperlevel,-1.660095,300.0,228.85
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,111,p95,upperlevel,-0.802723,300.18,228.69
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,111,p90,upperlevel,-0.623367,315.84,218.48
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,114,max,lowlevel,0.487755,700.0,98.8
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,114,p95,lowlevel,0.347671,799.69,95.62
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,114,p90,lowlevel,0.276986,814.91,99.66
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,114,max,upperlevel,-1.192798,300.0,211.28
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,114,p95,upperlevel,-0.815911,340.47,217.94
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,114,p90,upperlevel,-0.673663,352.18,213.38
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,117,max,lowlevel,0.445823,850.0,59.59
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,117,p95,lowlevel,0.291722,810.36,69.08
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,117,p90,lowlevel,0.242138,827.28,79.03
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,117,max,upperlevel,-1.787881,400.0,186.53
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,117,p95,upperlevel,-1.038631,398.75,209.64
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,117,p90,upperlevel,-0.799353,391.38,213.8
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,120,max,lowlevel,0.520485,700.0,0.0
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,120,p95,lowlevel,0.365823,795.57,52.04
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,120,p90,lowlevel,0.268631,812.68,65.25
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,120,max,upperlevel,-1.458392,400.0,192.21
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,120,p95,upperlevel,-0.872174,398.76,213.32
axisym,heating_wlock,tseriesw_5K_120h_init2025091700,2025091700,5.0,120,p90,upperlevel,-0.693853,387.51,214.7
axisym,heating_wlock,tseriesw_5K_120h_init2025092000,2025092000,5.0,3,max,lowlevel,0.091654,700.0,61.72
axisym,heating_wlock,tseriesw_5K_120h_init2025092000,2025092000,5.0,3,p95,lowlevel,0.06069,803.15,52.36
axisym,heating_wlock,tseriesw_5K_120h_init2025092000,2025092000,5.0,3,p90,lowlevel,0.051905,824.14,61.85
axisym,heating_wlock,tseriesw_5K_120h_init2025092000,2025092000,5.0,3,max,upperlevel,-0.12088,500.0,61.72
axisym,heating_wlock,tseriesw_5K_120h_init2025092000,2025092000,5.0,3,p95,upperlevel,-0.051932,455.85,79.58
axisym,heating_wlock,tseriesw_5K_120h_init2025092000,2025092000,5.0,3,p90,upperlevel,-0.036248,428.97,108.27
axisym,heating_wlock,tseriesw_5K_120h_init2025092000,2025092000,5.0,6,max,lowlevel,0.176242,700.0,26.67
